sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
HP244,204.0,-0.13046823290578058,-0.03455342273332151,-3.899370092684184e-05,0.01397256067355622,0.006118788701997323,0.000959853540469664,0.004054323221230796,0.006341715234878661,0.004451830461267982,0.005593360472887015,0.00443054260521689,0.0012959501201569902,-0.00823279406373244,-0.012188650914463675,0.011854886303959256,-0.0056653570026137514,-0.003676110401182622,0.004152075064635584,-0.003183216921320832,-0.003399186032574117,0.0007432061190214049,0.007443565948362399,-0.00010099602266696301,-0.002101704453776727,-0.0047428733300147715,-0.003195335887890068,0.0012283703474788262,0.00021127540235422126,0.0026697145994424415,-0.002126150849644319,0.0010899896789095087,-0.000840805014974318,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP273,233.0,0.5048888623781873,-0.21706137753929675,0.023524237197557883,0.0028124369427721735,0.09657734957667531,0.007930966822589354,0.04669645398161025,-0.018323152977765926,0.0010110943158870309,0.004692439072164852,-0.0031629666836623617,-0.01582699769203565,0.002878682086325025,0.012154168167574898,-0.021097776958622944,-0.0024844525949018104,0.008420491002618062,-0.0017585965012771598,0.009579905652170246,0.00223757394993932,-0.0025968475462492353,-0.0002669102474247095,-0.0001923894198855753,-0.0015639535872071114,-0.00039270481005992014,0.00018465684085192634,0.00014092591424677385,0.0003222307221659928,0.0002637705070879748,-5.501916233502114e-05,-0.00012483352670003816,-3.350333141767043e-06,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP286,246.0,0.4278722203757938,0.14148496357545123,-0.2593038243541516,-0.07137288874917637,0.10455354180332364,-0.06888999940459449,0.010269313402913725,-0.023653836594495305,-0.007566668315684913,-0.027465907454209366,-0.02771871802495458,0.0026609802124786426,-0.0029109535300258387,0.0019452515408367626,-0.0029174191363398826,0.0009147937890479253,0.003068118433890486,-0.0016742953581895643,-0.00038247318581284274,2.4919879365088653e-05,0.0006847621327969678,-0.00020076336280148426,-0.0005399711229886678,0.0001155124137018493,2.745700074259459e-05,-0.00010870832578530577,-9.083792763010993e-05,-0.0002462789118412171,-8.54218500340418e-06,5.0566632225784444e-05,1.1307564454024705e-05,-4.261647939033002e-05,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP316,276.0,-0.13978511517456071,-0.041430143394120045,0.005115819346258723,0.019809301446852026,0.00875260339388052,-0.002939708854341261,0.001263008028713364,0.004654014011584113,0.002421980384727017,0.0021631766692413214,-0.0013031571663389247,-0.008092242272541387,-0.003516153454024475,-0.00579788016784768,0.006935991745006753,0.002136783962570369,-0.0003668947076301295,-0.0008872429425888386,0.0037677899809708247,0.001726219432801137,0.0037259596985699858,-0.0012841404980440203,0.0024056955256548476,0.0032072335997639406,-0.007665549817967262,0.0008527390352409794,-0.002216242426192497,0.0004814880755372453,-0.0001209465680569195,-0.0020781740017637917,0.0020722078691107434,0.0007813096045166574,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP335,295.0,-0.13208918595350866,-0.01953651292490981,-0.02104113950619708,-0.0048415970850301734,0.012688960025712931,0.011651182224874965,0.003924278292872216,-0.0059522699247513185,0.006992747093736223,-0.0043346103404078564,-0.01792250998172774,0.020755829327166235,0.010578615032605107,0.00043752916766727604,-0.002941676401495741,-0.007673586541178679,0.006894614703544376,-0.0006921168586586985,0.004908435602162686,-0.007939104234827783,-0.002630483015845011,0.0025920464366618687,0.0005255498057092459,0.005662423555003914,-0.0001599844912782626,0.003706733135448982,-0.0032881163937940085,0.0034504305722879393,0.004445629106921718,0.0011325289436339954,0.001974556303831524,0.0015827108894541908,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP104,64.0,-0.14229230755698974,0.03907821379371652,0.05038549440065357,-0.05347379109842948,-0.009270697635152739,-0.006999397242221082,0.002739257879228345,-0.01261401828193529,0.0027479110609951608,-0.0010164866551066294,-0.00021278631613904598,0.0020507105270736697,-0.000752077839209048,-0.003992443180780954,-0.0016945700213045933,0.0007178912946708609,-0.007939896772350113,-0.00294746804812916,0.004713831515049763,-0.006040985261925035,-0.002097521807069875,-0.006518648006956617,-0.0017252959324061718,0.0032450019573339824,0.004956027457239991,0.003566866251001127,0.0010792617889594455,0.001383337955818458,-0.0015612696781281065,-0.0021893045827543326,-0.0011875896540832684,-0.0014789997873737011,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP111,71.0,-0.13611995398431703,-0.013535588956022736,-0.08619146033384123,-0.04769687514578386,-0.01482426067867837,-0.007945108764423739,-0.011667056287393198,-0.013141920200881535,0.02111930684146106,0.012510856487696878,0.00018614748993617326,-0.007960878039714016,-0.001801879759058648,0.016217966711064978,0.017132377287708507,0.009838001761643799,-0.009955053576424918,0.009378326780245692,-0.0005936922562253725,-0.0056070171166482646,0.0066628996992950775,-0.003649134625930259,0.0025210793602391487,0.0013735280389160361,0.002089510910268798,-0.004194184429279812,0.004127009961626802,0.004042269545273714,0.0015338131370273753,-0.0009837883472390088,-0.00027419998540202846,0.0007130644411811863,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP115,75.0,-0.11627546384990411,-0.013503327680781994,-0.07463791324579094,-0.04184700463665275,-0.013164401651220592,-0.005247850822786041,-0.00032676469859687225,-0.006733570021819122,0.0022658740823027147,0.006972316622345524,0.010845390784845659,0.015608589662186747,-0.010271312375197555,0.006047276779875348,-0.01403529684079072,-0.0025877214193314197,-0.011571880152158607,-0.0015172518291058001,-0.010510091710092909,0.014792737904621508,0.0030003257267995744,0.0005682835589471533,-0.001355760549852529,-0.0007987494904671979,-0.004130045790297671,-0.0007568326388468044,-0.0006933038732819067,0.0029647523979012126,0.002685624057548388,-0.0009068636966140387,-0.0016373287046146687,-0.0004153025044621762,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP127,87.0,-0.12767328949506862,-0.01910274767663143,-0.06657086509341865,-0.033983042902711584,-0.017347206902017718,0.006134404108472896,-0.0029891670627295724,0.0021155903686808347,-0.0074944442570039375,0.0014986424272728032,0.010609653924253226,-0.0048286703198335956,0.004403682450657795,-0.004208059305600173,-0.009583715321800124,-0.0001387424208548888,0.006275186522652743,-0.0002537291800771103,0.0038418440062075758,-0.0008907613995044045,-0.0011073142318587588,-0.0013990730145420967,0.004565325359744971,0.006373706464262025,-0.0022454483518211726,-0.004973712733440008,-0.0030202890858259906,-0.0014691520306171276,-0.0018293962533264775,-0.0010590461149647056,-0.0015745533207039164,-0.000581119817406176,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP130,90.0,-0.13281525639831193,-0.018362094652233027,-0.0185534757394562,-0.006648770975048151,0.016374299812199077,0.010641454364682562,0.0025292748997743824,-0.005167078159252418,0.009888759171454181,0.00022897245142121416,-0.016639836773353286,0.02533997741166027,0.018318692940608703,0.0018700206777870188,-0.012213723597692124,-0.005034193638074064,0.0007993563627312616,-0.004482649813757954,0.00010622786924334517,0.0005387572565342032,-0.0024961837147841146,-0.0043369365419971455,0.0006832828745802168,0.004268106082672165,0.0022003209085943963,0.0004884908767003188,0.0026417170036891085,-0.0008093567233043242,-0.000797479890584272,-0.0010436308816386996,2.5658854566848404e-05,-0.001256587212888763,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP136,96.0,0.2473966977575188,0.10910079488584154,-0.05541252790315038,-0.034966241010660815,-0.035556466414359465,0.022031092180750545,-0.06121094792995792,-0.0012113298160170553,-0.04799832813679242,-0.02384990515996982,0.013571903670662442,-0.010306676457920032,0.005704729584539878,-0.011170519196350488,0.016462602186464465,0.011606997285338557,0.00444947988619058,0.008669533905315352,-0.009589404955332002,0.007142763892365455,-0.001227135271453793,-0.0006674795153161065,-0.0024863521172163693,-0.0011941823465499073,-0.0017052138210183006,0.000639569556517367,-0.00033720649933361265,0.0003035847899225939,-0.0003242009652188244,-0.00020496000829831374,-0.0004504909716666675,2.1508013924723907e-05,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP139,99.0,-0.1375121640592502,0.036421778904453465,0.04453050529126582,-0.04976573036950499,-0.019449125616877214,-0.002716194995779048,0.0009681487858075169,-0.018233067038787496,0.009813325318455616,-0.015809838559305504,0.008356959200145184,0.0037853546205784,0.00027510982235824953,-0.00017920373594948854,0.005608659516146008,-0.009910437690197373,-0.0004176755212233595,-0.005321027468607528,-0.0027884916927166494,0.0018017236989800185,-0.002293015665748141,-0.008524135355538785,0.0009910171009994292,-0.0025224674604276453,-0.0034882759853480188,0.002192457699832457,-0.0019791000625836793,0.005201276278569787,0.0013263184230162717,0.0027388808074055642,0.002209632416382566,0.0014838461985267942,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP169,129.0,-0.14370778853547447,0.04091105759200971,0.04638685169114526,-0.055717862496972755,-0.006354585793887192,-0.010676432831964554,0.004995066244073013,-0.012225274690225307,0.0028611973642290144,-0.000900584623058141,0.000954534333972897,-0.00024079210942392308,-0.008586096312155596,-0.008352541456591525,0.007162886795316627,-0.0036587124334797856,-0.006001686682261699,0.003377973873697455,0.0017109723050776923,-0.012772701953335207,-0.0013504233110917558,-0.0010744668560626466,-0.002286481228050627,-0.0004889647538819206,-0.002243847882277633,-0.0029844566208918713,-0.004627332150778976,-0.003000964708176975,0.0030533415104921947,0.001424231119973421,-0.0018656075618731622,-0.0010485302718708392,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP173,133.0,-0.1391513358142164,-0.061090568399015145,0.025853349032562468,0.042804613442207394,-0.008015933264337282,-0.022812970992984516,0.0029311262989255966,0.006038552669838485,-0.002650659332239341,0.0007966870275755859,0.015509761006143435,-0.007595879644675043,0.014833797617153373,0.009032417697019037,-0.0035868312456805032,0.007170706788014922,-0.007155613810392224,-0.0033037453346303623,-0.008078779462379442,0.0016809519689738347,-0.008873346346626542,2.8270819139033132e-05,-0.0020201855309774086,0.002580084413081645,0.00088744991041507,0.001848922940204165,0.0003500466316306144,0.001824835239127668,0.0004917074543584688,0.00035956652680556485,-0.0013996745574075395,-0.0013037946143113328,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
