"Sample.ID","TA","Mass","Tank","Type"
"20180903_JUNK",2192.5850033324,59.28,"Junk","Junk"
"20180903_CRM1",2233.25050629523,59.81,"CRM1","CRM"
"20180903_CRM2",2233.3209499629,59.82,"CRM2","CRM"
