"","Plug_ID","Pgross_umol.cm2.hr","Pnet_umol.cm2.hr","PR","Rdark_umol.cm2.hr"
"31","1133",1.5194323959106,1.33290416710645,7.14585763051433,-0.186528228804149
"32","1136",1.71901287340748,1.42131264491057,4.77430820959319,-0.29770022849691
"33","1146",1.65780927312898,1.30464151421439,3.69411273051662,-0.353167758914585
"34","1156",1.88438200064137,1.37381803399152,2.69078533490341,-0.510563966649847
"35","1162",1.73786304117012,1.46368213687589,5.33838102490589,-0.274180904294236
"36","1163",1.60100272312835,1.18947263407683,2.89036613779144,-0.411530089051526
"37","1165",2.70521765501583,2.23300556519187,4.72881913299658,-0.472212089823966
"38","1166",1.40402490881949,1.13967815542648,4.31129999063049,-0.26434675339301
"39","1170",0.916758278676338,0.669569904591478,2.70874351219129,-0.24718837408486
"40","1171",1.65953467661454,1.39715841559634,5.32501839219141,-0.262376261018202
"41","1174",0.934050554911549,0.824667222896232,7.53924028188097,-0.109383332015316
"42","1175",1.84541709218374,1.50440515766583,4.41159093095265,-0.341011934517911
"43","1180",2.11097852764701,1.81793677281154,6.20367829093911,-0.293041754835475
"44","1181",2.71897476020692,2.15599280178992,3.82959483790945,-0.562981958417005
"45","1182",1.20977572013156,0.892919770662143,2.81806218932406,-0.316855949469418
"46","1187",1.82451026458313,1.45578773173224,3.94819302329153,-0.368722532850884
"47","1188",1.6080123479351,1.23890548714569,3.35649541841632,-0.369106860789412
"48","1189",1.36880419177902,0.89474360006528,1.88740345792247,-0.474060591713738
"49","1191",0.686320657562406,0.594745055966897,6.49457984009647,-0.0915756015955087
"50","1194",1.64503482169688,1.35345663766033,4.64183094538593,-0.291578184036558
"51","1197",5.85417779003612,4.45028153540136,3.16995042953451,-1.40389625463476
"52","1211",2.21300932888385,1.65509567248728,2.96658031849792,-0.557913656396573
"53","1213",2.54008634603609,1.92166064984178,3.10734282496238,-0.618425696194317
"54","1214",1.89902449572444,1.61295739781172,5.63838836965382,-0.286067097912723
"55","1216",2.14238899159754,1.63740631942363,3.24250000970276,-0.504982672173909
"56","1217",1.84057457945892,1.5308381431691,4.94238960551827,-0.309736436289824
"57","1222",1.7937923972166,1.40963300663445,3.66939619645458,-0.38415939058215
"58","1224",3.13324368418954,2.68832903308271,6.04234773207588,-0.444914651106834
"59","1226",2.11406667172462,1.74237257562442,4.68765200713524,-0.371694096100201
"60","1228",1.72787072796016,1.39869567159343,4.24909374067263,-0.329175056366729
"61","1232",1.50957046462691,1.00690870296693,2.0031535711842,-0.502661761659981
"62","1233",1.66650126944699,1.33754670341474,4.06605301013996,-0.328954566032256
"63","1234",1.1236180251865,0.877301522915927,3.56168391004609,-0.246316502270572
"64","1240",2.53924239944412,1.97666773178836,3.51360956230952,-0.562574667655756
"65","1242",1.0598663920541,0.778956175619773,2.77297203892152,-0.280910216434324
"66","1243",1.57465037538583,1.25427743268016,3.91505419305172,-0.320372942705672
"67","1249",1.8684263036461,1.55510492062985,4.96329010697991,-0.313321383016257
"68","1252",2.160954770573,1.78187291359776,4.70049642527246,-0.37908185697524
"69","1253",2.87019850325096,2.34892515179703,4.50612935659458,-0.521273351453936
"70","1256",2.17669582086015,1.85403566168221,5.74609417662791,-0.322660159177943
"71","1258",2.58801995760133,2.16044168269534,5.05273960228763,-0.427578274905993
"72","1264",1.58787014074651,1.20697997390001,3.16883994116449,-0.380890166846502
"73","1265",3.28618834168343,2.48841926304599,3.11922250395579,-0.797769078637444
"74","1271",1.8637736831431,1.41946993778691,3.19481875321337,-0.444303745356195
"75","1275",1.79238965193092,1.45576127718293,4.32453526317487,-0.336628374747991
"76","1281",2.49031983176697,1.94961780948394,3.60571577160376,-0.540702022283023
"77","1285",0.845000207762298,0.631220527525171,2.95266849882558,-0.213779680237127
"78","1286",0.454478585412366,0.352774469796722,3.46863514481474,-0.101704115615643
"79","1288",0.95928721839502,0.715673552459056,2.93773975983424,-0.243613665935963
"80","1294",1.97806848918482,1.30734470541431,1.94915513218423,-0.670723783770508
"81","1295",1.64763514969092,1.26371065652799,3.29156039542315,-0.383924493162925
"82","1297",1.62289076499783,1.24092133307638,3.24874513343662,-0.381969431921456
"83","1298",0.940713284233761,0.661002865135792,2.36316854862769,-0.27971041909797
"84","1299",1.35305258384655,0.97450928677107,2.5743667746856,-0.378543297075485
"85","1300",1.72609170242706,1.49003664182014,6.31224188962146,-0.236055060606921
"86","1304",1.68228988363822,1.25325694002955,2.92112053095082,-0.429032943608669
"87","1305",1.26560781946792,1.07908336239265,5.78521111554394,-0.18652445707527
"88","1309",1.41892143068576,1.19160819407482,5.24214168889054,-0.227313236610935
"89","1311",1.63822670573926,1.22748760129945,2.9884848752679,-0.410739104439808
"90","1316",1.46356215646041,1.18549905660146,4.26341739411963,-0.278063099858949
"91","1319",1.62206413877201,1.21526415748826,2.98737515585228,-0.406799981283754
"92","1324",2.31570830561035,1.7660681315499,3.21313509255178,-0.549640174060449
"93","1325",1.15455300504745,0.8003290707726,2.25938733476888,-0.354223934274849
"94","1326",2.77086607439698,2.20099252577471,3.86224721448447,-0.569873548622263
"95","1327",0.671893515228111,0.533381396689988,3.85079227954472,-0.138512118538123
"96","1333",1.49949651961872,1.16840188770884,3.52890616489024,-0.33109463190988
"97","1336",1.90915632350655,1.48213701203063,3.47088989232798,-0.427019311475922
"98","1338",1.57243307070408,1.15601782163721,2.77611788767983,-0.416415249066876
"99","1339",2.83687493334651,2.28277280917817,4.11976909961207,-0.554102124168347
"100","1344",1.42802361848106,1.07793383904244,3.07902116071755,-0.350089779438617
"101","1353",3.62505679486553,2.77758319514889,3.27748639730796,-0.847473599716638
"102","1409",1.5625939940908,1.15405198620803,2.82480617400593,-0.408542007882771
"103","1410",1.21772171756486,0.920257277841015,3.09367156186921,-0.297464439723844
"104","1411",1.43355665060857,1.03886152625558,2.63206070244355,-0.394695124352992
"105","1412",1.6791994751357,1.32802046202361,3.78160542754229,-0.351179013112087
"106","1413",1.37266899646228,1.09861099204247,4.00868055055812,-0.274058004419812
"107","1414",0.995708435243112,0.649480538380808,1.87587581551555,-0.346227896862304
"108","1422",0.994781236928997,0.746031170025314,2.99911947486704,-0.248750066903683
"109","1423",1.89663761822201,1.52258529318328,4.07051418013678,-0.37405232503873
"110","1426",1.50167318727294,1.12470265185261,2.98352933764053,-0.376970535420329
"111","1430",2.4927518929205,2.01648914753454,4.2339846378293,-0.476262745385955
"112","1432",2.01175818005721,1.60949676166904,4.00112138051461,-0.40226141838817
"113","1437",2.23583609372926,1.82918417559838,4.49815700859338,-0.406651918130884
"114","1438",1.77187557923066,1.42539859363898,4.11397770390094,-0.346476985591681
"115","1439",1.81311689513056,1.433787304342,3.77979292720453,-0.379329590788564
"116","1441",0.0949308719241548,0.0239499116031222,0.337413180869934,-0.0709809603210326
"117","1443",1.30595132029726,1.00969970491346,3.40825046170758,-0.296251615383802
"118","1444",1.54397124714341,1.22757207155103,3.87982070197473,-0.316399175592375
"119","1446",1.84909329276436,1.38752371175369,3.00609868768974,-0.461569581010673
"120","1447",0.485845001309478,0.289285857337237,1.4717496804834,-0.196559143972242
"121","1454",0.320292972686437,0.230383188549775,2.56238173366756,-0.0899097841366618
"122","1461",1.54952057689614,1.17991087117034,3.19231571274188,-0.369609705725791
"123","1470",1.68382253672812,1.2144561668248,2.5874375428196,-0.46936636990332
"124","1479",1.42184126282849,1.00535038343977,2.41385930206998,-0.416490879388721
"125","1480",2.06260273688849,1.62182780750054,3.67949195693267,-0.440774929387952
"126","1483",1.9333419258713,1.48046026753693,3.26897819837045,-0.452881658334374
"127","1484",1.50159111077527,1.09989974744786,2.73817126247588,-0.401691363327407
"128","1488",0.872269170623957,0.596098836097009,2.15844629770995,-0.276170334526948
"129","1490",1.50446614336341,1.10049749542151,2.72421511181176,-0.403968647941906
"130","1491",1.31960692639177,0.967091143458246,2.74339814067454,-0.35251578293352
"131","1494",2.02611787599302,1.60765865001054,3.84185256337933,-0.418459225982485
"132","1495",2.33190760158399,1.88872598871691,4.26174266684527,-0.443181612867074
"133","1498",1.60909878526872,1.32213290943517,4.60728267984737,-0.286965875833554
"134","1500",1.78238769210273,1.34280990605644,3.05477198503166,-0.439577786046288
"135","1533",1.51474099022642,1.32495883756372,6.98147227741991,-0.189782152662701
"136","1534",2.72245955088053,2.14325385786502,3.70033285879259,-0.579205693015509
"137","1537",1.15028110529018,0.819021290487523,2.47244384585389,-0.331259814802655
"138","1538",1.83455427710789,1.52828585965625,4.99002108141802,-0.306268417451646
"139","1541",2.09296527802213,1.87460588364163,8.58495641536288,-0.2183593943805
"140","1549",1.79106611328184,1.35681540010645,3.12449780493151,-0.43425071317539
"141","1550",1.43652573176439,1.10534685318083,3.33761276657602,-0.331178878583563
"142","1551",1.23461009792687,1.0103292859763,4.50475133021619,-0.22428081195057
"143","1553",1.669195437095,1.29801581319887,3.49700180083729,-0.37117962389613
"144","1560",1.61093244540019,1.30695890491881,4.29958115054711,-0.303973540481379
"145","1564",1.18298627684971,0.870708394771327,2.78824868727906,-0.312277882078379
"146","1565",1.75068464977419,1.37128661649451,3.61437460452948,-0.37939803327968
"147","1566",1.44646445713831,1.09769795548563,3.14737209647148,-0.348766501652682
"148","1570",1.36989197838198,0.960032079617125,2.34234206008015,-0.40985989876486
"149","1572",1.2042668428181,0.935592669494712,3.48225755353341,-0.268674173323388
"150","1573",1.55121762142867,1.20886217693597,3.53101490390268,-0.342355444492704
"151","1574",1.84764182247131,1.50564090263336,4.40244693887602,-0.342000919837949
"152","1576",1.46340033429902,1.12946257998201,3.38225482258531,-0.333937754317009
"153","1584",2.11471211267117,1.72684320994662,4.45213111393208,-0.387868902724541
"154","1585",3.53514447241173,2.37958252047152,2.05924270566035,-1.15556195194021
"155","1586",2.06546582094614,1.65172423002965,3.99216386820303,-0.413741590916489
"156","1587",2.01098418509935,1.56084806512882,3.46750237512825,-0.450136119970528
"157","1592",1.66905989472463,1.38239713638704,4.82238133897749,-0.286662758337596
"158","1593",2.12225510576471,1.64132506361155,3.41281458788318,-0.480930042153154
"159","1597",1.15942767515375,0.942097847492641,4.33487597000121,-0.217329827661108
"160","1598",2.0294371684112,1.62518127954415,4.02017960480124,-0.404255888867059
"161","1599",1.41233474294993,1.14251568106754,4.23437719002052,-0.269819061882393
"162","1602",1.96493310869387,1.56262050206934,3.88409529390579,-0.402312606624537
"163","1606",0.96770074866919,0.631537633479277,1.87866427023826,-0.336163115189913
"164","1618",0.206807360791939,0.104471121199627,1.02086144278723,-0.102336239592312
"165","1620",1.58215539058972,1.24214815168343,3.65329913468629,-0.34000723890629
"166","1621",2.25536559628613,1.77960824215102,3.74057957629725,-0.475757354135113
"167","1622",1.94421972923711,1.44913197673164,2.92702045121918,-0.495087752505466
"168","1625",1.62300293830136,1.21095240114963,2.93884436972286,-0.412050537151725
"169","1626",3.25375128231832,2.50083838243018,3.32155071695774,-0.752912899888139
"170","1629",2.62931358093851,1.77744307927425,2.08651793412465,-0.851870501664261
"171","1630",1.85616665100165,1.46924528379228,3.79727099174974,-0.386921367209367
"172","1636",1.1411736801618,0.88222367581871,3.40692666932658,-0.258950004343091
"173","1639",1.55849679325649,1.16908873800208,3.00222022176273,-0.389408055254409
"174","1640",1.78233517876086,0.994260293997073,1.26163174746406,-0.788074884763788
"175","1643",1.49666488590571,1.10225448624634,2.79468920494567,-0.394410399659368
"176","1646",1.45382446638589,1.03856459852286,2.50099920290257,-0.415259867863029
"177","1650",1.86719796849341,1.34039267189961,2.5443796419024,-0.526805296593798
"178","1655",2.18783406610654,1.72632737015953,3.74063341945035,-0.461506695947017
"179","1679",1.84631481973341,1.29818390642058,2.36838294445857,-0.548130913312822
"180","1686",2.38346491201388,1.85486157509988,3.50898574709841,-0.528603336913999
"181","1687",1.35642588105399,0.986694762213592,2.66868194732483,-0.369731118840402
"182","1690",1.64308950426805,1.27719059118684,3.49055584896853,-0.365898913081208
"183","1691",2.71394279296205,2.19895837480192,4.26995127863884,-0.514984418160128
"184","1693",2.06724433445564,1.67709404420838,4.29858463810328,-0.390150290247255
"185","1695",2.000225308084,1.79237673969756,8.62347406870337,-0.207848568386438
"186","1702",0.556454170425179,0.401533674764478,2.5918692878694,-0.154920495660702
"187","1708",2.17969515652376,1.71943208753246,3.73575940233636,-0.460263068991305
"188","1710",1.87585728606094,1.54008221823249,4.5866485209656,-0.335775067828451
"189","1713",0.394624922998656,0.2546521793171,1.81929833351302,-0.139972743681556
"190","1717",1.81378107558126,1.34520751077876,2.87085659931698,-0.468573564802506
"191","1718",1.44670521786565,1.06376191056971,2.77785742772528,-0.38294330729594
"192","1723",1.59114395399899,1.17357534005384,2.81049700782346,-0.417568613945153
"193","1724",1.77250444672359,1.29865914387326,2.74068168674759,-0.473845302850327
"194","1725",0.949148271451294,0.713383826659685,3.02583295496589,-0.235764444791609
"195","1727",0.771258851255385,0.568475810814229,2.80336959924017,-0.202783040441156
"196","1730",1.4730415299029,1.22137966963902,4.85325693912605,-0.251661860263876
"197","1731",1.60966464223155,1.26408369461566,3.65785123090946,-0.345580947615894
"198","1735",2.0608293470063,1.70914673057269,4.85991246284808,-0.351682616433605
"199","1738",0.881644981576789,0.610049871783718,2.2461739913083,-0.271595109793071
"200","1741",1.4953958209787,1.13818721813356,3.18633764435671,-0.357208602845147
"201","1748",1.8033351355048,1.41758516528014,3.6748808158159,-0.385749970224656
"202","1749",0.66537799247724,0.507068619542914,3.20302335954086,-0.158309372934327
"203","1752",1.68636978691931,1.34712089219933,3.97089250154002,-0.339248894719985
"204","1753",2.36176499971419,1.82693279449869,3.41589899913106,-0.5348322052155
"205","1756",1.85510206542415,1.39063728849232,2.99406404437948,-0.464464776931828
"206","1758",1.07920958882344,0.764886878567352,2.43344452567292,-0.314322710256088
"207","1760",1.24801857235013,0.955766142171095,3.27034454969488,-0.292252430179037
"208","1761",2.03280228492814,1.64643152384522,4.26127359956178,-0.386370761082916
"209","1764",0.857421437429113,0.581100059311601,2.10298625198835,-0.276321378117512
"210","1770",1.35922463043015,0.975847782191674,2.54540091994456,-0.383376848238481
"211","1772",1.09755973869256,0.771401249371878,2.36511167003056,-0.32615848932068
"212","1774",1.67711176459288,1.24630999983939,2.89300114764509,-0.430801764753494
"213","1778",0.663750414645017,0.431968166129368,1.86368097166942,-0.231782248515649
"214","1811",0.689415139811794,0.40764777808457,1.44675300782072,-0.281767361727225
"215","1822",1.0192845222629,0.736824186559609,2.60859346755719,-0.282460335703288
"216","1825",1.77182153982772,1.45368392615373,4.5693557242916,-0.318137613673992
"217","1908",1.84505256177254,1.52081572031381,4.69044700001311,-0.324236841458726
"218","2001",1.59773691740673,1.19070031676626,2.92529053871984,-0.407036600640472
"219","2003",1.52512932186995,1.14689111738896,3.03219268651809,-0.378238204480981
"220","2010",1.83646887295965,1.72480044465256,15.4457304611581,-0.111668428307096
"221","2014",1.30332341906693,0.925665640343805,2.45106996994347,-0.377657778723124
"222","2015",1.58563808035519,1.0666416153895,2.05520015528429,-0.518996464965696
"223","2022",3.11296541439694,2.50847326423878,4.14972016358275,-0.604492150158154
"224","2023",2.09848577501192,1.68192269551418,4.03761825830103,-0.41656307949774
"225","2044",2.61591271331484,2.1654179990957,4.80675561942863,-0.450494714219132
"226","2060",2.09572698761978,1.73139817998271,4.75229557391321,-0.364328807637068
"227","2062",1.26502161277939,0.943374736603566,2.93295165126334,-0.32164687617582
"228","2063",2.42005664736889,1.84616166818215,3.21689810006414,-0.573894979186734
"229","2070",3.4202516929962,2.87804773090155,5.30805367003043,-0.542203962094651
"230","2074",1.23682250211178,0.820572849383898,1.97134782937664,-0.416249652727885
"231","2075",1.76227452683141,1.43694795326711,4.41693999209414,-0.3253265735643
"232","2079",0.548046159539931,0.357669786358328,1.87875092051019,-0.190376373181603
"233","2153",1.7182931021448,1.22599045917497,2.49031866207167,-0.492302642969827
"234","2156",0.546941901294895,0.392338036445865,2.53769876211685,-0.15460386484903
"235","2164",1.74264498017871,1.38805262486652,3.91450239711026,-0.354592355312185
"236","2165",1.34118097158182,0.950508501637259,2.43300609785007,-0.390672469944558
"237","2168",2.98116368563853,1.99177207447021,2.01312812033874,-0.989391611168324
"238","2169",0.582561613197124,0.321259223027184,1.2294538248129,-0.26130239016994
"239","2172",1.01608124905418,0.722560403152371,2.46170046605171,-0.293520845901807
"240","2184",1.5141092090959,1.18055950850252,3.53938110693041,-0.333549700593384
"241","2189",0.961246267501494,0.603001244672263,1.68320899453138,-0.358245022829231
"242","2192",0.641239960519173,0.415275850385937,1.8377956133878,-0.225964110133236
"243","2198",0.979665447860832,0.771510768756691,3.7064301032152,-0.208154679104142
"244","2203",2.03000049305792,1.60707479812511,3.79989869941675,-0.42292569493281
"245","2211",1.62050455199736,1.4098345779625,6.69214767990252,-0.210669974034859
"246","2279",1.32387187937761,1.0537021125145,3.90014813555514,-0.270169766863104
"247","2297",1.15567542005317,0.793389118981938,2.18995064576272,-0.362286301071235
"248","2303",1.43104100443162,1.11407130507373,3.51475648092101,-0.316969699357889
"249","2360",1.38734366164075,1.04909249005864,3.10151916149083,-0.338251171582111
"250","2372",1.41071772899464,1.13045264346207,4.03351220618135,-0.280265085532568
"251","2376",1.46310291783713,1.08649176236673,2.88491656868122,-0.376611155470399
"252","2378",1.62234978078477,1.2211010994808,3.04325261708647,-0.40124868130397
"253","2382",0.932899674628267,0.664183130697671,2.47168678557141,-0.268716543930596
"254","2384",2.24786277624461,1.72418267364802,3.29243495236668,-0.5236801025966
"255","2388",1.19054510542173,0.912112390177005,3.27588081513815,-0.278432715244721
"256","2389",2.60252322619495,2.18988558127021,5.30704265159725,-0.412637644924735
"257","2391",2.0245416231154,1.62580220281882,4.07735508470555,-0.398739420296584
"258","2393",2.09956902311771,1.68509377449802,4.06560772955631,-0.414475248619698
"259","2394",1.28345208764252,0.939645955657613,2.73306921616763,-0.343806131984906
"260","2397",1.73847130440475,1.43995642671279,4.82373420663694,-0.298514877691967
"261","2401",1.74875521538878,1.40104789353173,4.02938852725038,-0.347707321857045
"262","2404",1.53444309724976,1.20618497153595,3.67450148846444,-0.328258125713812
"263","2407",1.35872887025757,1.00893892544626,2.88441374720056,-0.349789944811308
"264","2416",2.09442836023313,1.63965266267747,3.6054095931034,-0.454775697555661
"265","2515",1.52817038925248,1.15835127447528,3.13221039202679,-0.369819114777196
"266","2517",1.08588246008582,0.824253162243752,3.15046200499039,-0.261629297842069
"267","2519",2.7610380975591,2.18579711283034,3.79979377488375,-0.575240984728761
"268","2521",2.6905732298002,2.08376120745767,3.43394845641577,-0.606812022342531
"269","2522",2.59050800766024,1.96728204048582,3.15661115566973,-0.623225967174417
"270","2525",1.45420372066073,1.18246177689485,4.35141428852672,-0.271741943765876
"271","2529",1.8025595593556,1.45072470186074,4.12331146547046,-0.351834857494864
"272","2530",2.63527884828117,2.20788221542829,5.16588584400083,-0.427396632852876
"273","2531",2.58451992034981,2.08644169853096,4.18898399314034,-0.498078221818848
"274","2535",1.79478636897702,1.31845687555418,2.76795137349133,-0.47632949342284
"275","2541",2.01791338572497,1.64109410001863,4.35512236838518,-0.376819285706345
"276","2552",2.11666198126381,1.59205810042187,3.03478140090533,-0.52460388084194
"277","2666",1.77269067650956,1.40662035642696,3.84248675530309,-0.366070320082602
"278","2728",1.62457028242959,1.19064234956039,2.743871180838,-0.433927932869197
"279","2729",2.83269947774038,2.21690873003979,3.60010074577753,-0.61579074770059
"280","2732",2.1727753374745,1.63757330443329,3.05972922996577,-0.535202033041209
"281","2741",1.91177445668941,1.48639560530406,3.49428656470163,-0.425378851385354
"282","2749",1.9399598041378,1.43279683088074,2.82512112759171,-0.507162973257058
"283","2853",2.04397165195275,1.69466412201808,4.85149610812863,-0.349307529934671
"284","2858",1.1272166727036,0.799444521887536,2.43902515786385,-0.327772150816069
"285","2863",2.06704783557088,1.61633277731832,3.58615215472257,-0.450715058252558
"286","2864",3.60849673476624,2.77271462723881,3.31750895630154,-0.835782107527426
"287","2867",2.02797760324628,1.67966205143543,4.82224248301008,-0.34831555181086
"288","2869",1.58766670456872,1.29295012925222,4.38709674833768,-0.294716575316498
"289","2871",2.57208742510111,2.01168545340789,3.58971872873625,-0.560401971693224
"290","2882",1.58850722334317,1.15574986186539,2.67066482224298,-0.432757361477777
"291","2989",2.13065483898823,1.70288140065956,3.98080209774782,-0.427773438328668
"292","2992",2.26967506845391,1.85795136960811,4.51261701674342,-0.411723698845802
"293","2996",1.1642419076562,0.888917011470052,3.22861108379045,-0.275324896186148
"294","2997",1.50524567376935,1.19551217133712,3.85980903566841,-0.309733502432225
"295","2998",1.42076644173573,1.0195180709411,2.54086532219948,-0.401248370794626
"296","3000",1.67581769246058,1.33867299150822,3.97061851402898,-0.337144700952364
