"Sample.ID","TA","Mass","Tank","Type"
"20181006_Tank10",2196.7307471672,59.56,"Tank10","Tank"
"20181006_Tank4",2174.67261430432,59.33,"Tank4","Tank"
"20181006_Tank9",2185.55938529099,59.3,"Tank9","Tank"
